date,market,rainfall
2020-12-06,Nakasero,1.8
2020-12-07,Nakasero,0.2
2020-12-08,Nakasero,6.4
2020-12-09,Nakasero,1.4
2020-12-10,Nakasero,4.1
2020-12-11,Nakasero,10.7
2020-12-12,Nakasero,0.9
2020-12-13,Nakasero,1.2
2020-12-14,Nakasero,0.2
2020-12-15,Nakasero,1.2
2020-12-16,Nakasero,0.0
2020-12-17,Nakasero,0.7
2020-12-18,Nakasero,6.9
2020-12-19,Nakasero,20.0
2020-12-20,Nakasero,5.5
2020-12-21,Nakasero,5.6
2020-12-22,Nakasero,3.6
2020-12-23,Nakasero,1.2
2020-12-24,Nakasero,2.1
2020-12-25,Nakasero,6.5
2020-12-26,Nakasero,3.3
2020-12-27,Nakasero,5.4
2020-12-28,Nakasero,0.0
2020-12-29,Nakasero,0.1
2020-12-30,Nakasero,0.6
2020-12-31,Nakasero,1.3
2021-01-01,Nakasero,6.6
2021-01-02,Nakasero,9.6
2021-01-03,Nakasero,1.1
2021-01-04,Nakasero,0.8
2021-01-05,Nakasero,0.6
2021-01-06,Nakasero,2.4
2021-01-07,Nakasero,0.0
2021-01-08,Nakasero,0.0
2021-01-09,Nakasero,4.7
2021-01-10,Nakasero,2.1
2021-01-11,Nakasero,6.3
2021-01-12,Nakasero,0.1
2021-01-13,Nakasero,11.7
2021-01-14,Nakasero,2.3
2021-01-15,Nakasero,14.9
2021-01-16,Nakasero,7.8
2021-01-17,Nakasero,2.7
2021-01-18,Nakasero,1.6
2021-01-19,Nakasero,3.7
2021-01-20,Nakasero,2.4
2021-01-21,Nakasero,1.1
2021-01-22,Nakasero,0.2
2021-01-23,Nakasero,1.2
2021-01-24,Nakasero,3.5
2021-01-25,Nakasero,3.2
2021-01-26,Nakasero,7.0
2021-01-27,Nakasero,2.0
2021-01-28,Nakasero,0.4
2021-01-29,Nakasero,0.1
2021-01-30,Nakasero,6.4
2021-01-31,Nakasero,0.4
2021-02-01,Nakasero,0.1
2021-02-02,Nakasero,0.9
2021-02-03,Nakasero,0.6
2021-02-04,Nakasero,2.2
2021-02-05,Nakasero,3.1
2021-02-06,Nakasero,0.2
2021-02-07,Nakasero,0.0
2021-02-08,Nakasero,0.0
2021-02-09,Nakasero,0.0
2021-02-10,Nakasero,5.7
2021-02-11,Nakasero,11.6
2021-02-12,Nakasero,12.6
2021-02-13,Nakasero,6.0
2021-02-14,Nakasero,3.9
2021-02-15,Nakasero,0.4
2021-02-16,Nakasero,4.1
2021-02-17,Nakasero,0.2
2021-02-18,Nakasero,8.5
2021-02-19,Nakasero,0.2
2021-02-20,Nakasero,0.0
2021-02-21,Nakasero,0.0
2021-02-22,Nakasero,8.5
2021-02-23,Nakasero,2.9
2021-02-24,Nakasero,0.5
2021-02-25,Nakasero,2.0
2021-02-26,Nakasero,0.2
2021-02-27,Nakasero,0.1
2021-02-28,Nakasero,1.3
2021-03-01,Nakasero,1.3
2021-03-02,Nakasero,1.4
2021-03-03,Nakasero,7.9
2021-03-04,Nakasero,12.1
2021-03-05,Nakasero,9.4
2021-03-06,Nakasero,12.5
2021-03-07,Nakasero,1.9
2021-03-08,Nakasero,11.9
2021-03-09,Nakasero,12.2
2021-03-10,Nakasero,1.8
2021-03-11,Nakasero,0.2
2021-03-12,Nakasero,0.0
2021-03-13,Nakasero,0.0
2021-03-14,Nakasero,0.5
2021-03-15,Nakasero,2.0
2021-03-16,Nakasero,3.9
2021-03-17,Nakasero,6.5
2021-03-18,Nakasero,2.3
2021-03-19,Nakasero,1.6
2021-03-20,Nakasero,1.2
2021-03-21,Nakasero,4.7
2021-03-22,Nakasero,2.1
2021-03-23,Nakasero,1.2
2021-03-24,Nakasero,0.6
2021-03-25,Nakasero,0.5
2021-03-26,Nakasero,0.1
2021-03-27,Nakasero,0.7
2021-03-28,Nakasero,1.2
2021-03-29,Nakasero,0.2
2021-03-30,Nakasero,3.7
2021-03-31,Nakasero,3.3
2021-04-01,Nakasero,8.2
2021-04-02,Nakasero,6.4
2021-04-03,Nakasero,12.0
2021-04-04,Nakasero,6.1
2021-04-05,Nakasero,6.4
2021-04-06,Nakasero,14.5
2021-04-07,Nakasero,4.8
2021-04-08,Nakasero,24.6
2021-04-09,Nakasero,1.9
2021-04-10,Nakasero,2.3
2021-04-11,Nakasero,11.2
2021-04-12,Nakasero,10.8
2021-04-13,Nakasero,36.4
2021-04-14,Nakasero,5.8
2021-04-15,Nakasero,4.0
2021-04-16,Nakasero,1.5
2021-04-17,Nakasero,1.5
2021-04-18,Nakasero,0.6
2021-04-19,Nakasero,15.9
2021-04-20,Nakasero,15.9
2021-04-21,Nakasero,11.2
2021-04-22,Nakasero,18.8
2021-04-23,Nakasero,14.2
2021-04-24,Nakasero,14.7
2021-04-25,Nakasero,20.8
2021-04-26,Nakasero,0.4
2021-04-27,Nakasero,1.4
2021-04-28,Nakasero,7.4
2021-04-29,Nakasero,3.7
2021-04-30,Nakasero,4.6
2021-05-01,Nakasero,2.1
2021-05-02,Nakasero,4.7
2021-05-03,Nakasero,16.2
2021-05-04,Nakasero,3.2
2021-05-05,Nakasero,1.1
2021-05-06,Nakasero,6.0
2021-05-07,Nakasero,14.8
2021-05-08,Nakasero,4.4
2021-05-09,Nakasero,14.6
2021-05-10,Nakasero,7.4
2021-05-11,Nakasero,17.1
2021-05-12,Nakasero,10.8
2021-05-13,Nakasero,0.5
2021-05-14,Nakasero,17.7
2021-05-15,Nakasero,26.0
2021-05-16,Nakasero,0.8
2021-05-17,Nakasero,2.7
2021-05-18,Nakasero,4.8
2021-05-19,Nakasero,19.7
2021-05-20,Nakasero,4.8
2021-05-21,Nakasero,1.4
2021-05-22,Nakasero,0.9
2021-05-23,Nakasero,2.2
2021-05-24,Nakasero,0.4
2021-05-25,Nakasero,0.4
2021-05-26,Nakasero,0.5
2021-05-27,Nakasero,0.4
2021-05-28,Nakasero,0.6
2021-05-29,Nakasero,0.4
2021-05-30,Nakasero,4.0
2021-05-31,Nakasero,0.3
2021-06-01,Nakasero,0.5
2021-06-02,Nakasero,0.3
2021-06-03,Nakasero,5.0
2021-06-04,Nakasero,6.3
2021-06-05,Nakasero,1.0
2021-06-06,Nakasero,20.6
2021-06-07,Nakasero,2.2
2021-06-08,Nakasero,0.6
2021-06-09,Nakasero,0.2
2021-06-10,Nakasero,0.7
2021-06-11,Nakasero,0.3
2021-06-12,Nakasero,1.1
2021-06-13,Nakasero,0.2
2021-06-14,Nakasero,0.6
2021-06-15,Nakasero,0.7
2021-06-16,Nakasero,0.0
2021-06-17,Nakasero,4.5
2021-06-18,Nakasero,7.9
2021-06-19,Nakasero,20.0
2021-06-20,Nakasero,5.8
2021-06-21,Nakasero,8.5
2021-06-22,Nakasero,1.0
2021-06-23,Nakasero,0.3
2021-06-24,Nakasero,1.1
2021-06-25,Nakasero,1.8
2021-06-26,Nakasero,0.6
2021-06-27,Nakasero,0.4
2021-06-28,Nakasero,0.4
2021-06-29,Nakasero,1.5
2021-06-30,Nakasero,11.1
2021-07-01,Nakasero,0.8
2021-07-02,Nakasero,0.5
2021-07-03,Nakasero,0.4
2021-07-04,Nakasero,0.6
2021-07-05,Nakasero,0.1
2021-07-06,Nakasero,0.5
2021-07-07,Nakasero,1.7
2021-07-08,Nakasero,1.0
2021-07-09,Nakasero,0.7
2021-07-10,Nakasero,0.0
2021-07-11,Nakasero,2.1
2021-07-12,Nakasero,0.3
2021-07-13,Nakasero,6.8
2021-07-14,Nakasero,5.5
2021-07-15,Nakasero,23.6
2021-07-16,Nakasero,13.2
2021-07-17,Nakasero,0.0
2021-07-18,Nakasero,0.0
2021-07-19,Nakasero,0.0
2021-07-20,Nakasero,0.4
2021-07-21,Nakasero,0.4
2021-07-22,Nakasero,0.0
2021-07-23,Nakasero,0.0
2021-07-24,Nakasero,0.2
2021-07-25,Nakasero,0.0
2021-07-26,Nakasero,0.0
2021-07-27,Nakasero,0.0
2021-07-28,Nakasero,0.0
2021-07-29,Nakasero,0.5
2021-07-30,Nakasero,0.5
2021-07-31,Nakasero,0.1
2021-08-01,Nakasero,0.0
2021-08-02,Nakasero,1.3
2021-08-03,Nakasero,0.5
2021-08-04,Nakasero,0.1
2021-08-05,Nakasero,0.7
2021-08-06,Nakasero,7.1
2021-08-07,Nakasero,1.0
2021-08-08,Nakasero,0.9
2021-08-09,Nakasero,6.5
2021-08-10,Nakasero,7.7
2021-08-11,Nakasero,4.2
2021-08-12,Nakasero,3.2
2021-08-13,Nakasero,7.9
2021-08-14,Nakasero,17.6
2021-08-15,Nakasero,13.4
2021-08-16,Nakasero,1.4
2021-08-17,Nakasero,0.6
2021-08-18,Nakasero,2.5
2021-08-19,Nakasero,1.0
2021-08-20,Nakasero,8.3
2021-08-21,Nakasero,2.1
2021-08-22,Nakasero,5.4
2021-08-23,Nakasero,0.6
2021-08-24,Nakasero,0.0
2021-08-25,Nakasero,0.7
2021-08-26,Nakasero,0.5
2021-08-27,Nakasero,0.2
2021-08-28,Nakasero,0.1
2021-08-29,Nakasero,0.0
2021-08-30,Nakasero,0.5
2021-08-31,Nakasero,1.0
2021-09-01,Nakasero,3.6
2021-09-02,Nakasero,3.5
2021-09-03,Nakasero,5.8
2021-09-04,Nakasero,15.5
2021-09-05,Nakasero,6.0
2021-09-06,Nakasero,5.2
2021-09-07,Nakasero,6.4
2021-09-08,Nakasero,11.4
2021-09-09,Nakasero,11.3
2021-09-10,Nakasero,1.3
2021-09-11,Nakasero,4.8
2021-09-12,Nakasero,3.1
2021-09-13,Nakasero,2.8
2021-09-14,Nakasero,0.5
2021-09-15,Nakasero,2.8
2021-09-16,Nakasero,1.9
2021-09-17,Nakasero,5.5
2021-09-18,Nakasero,16.6
2021-09-19,Nakasero,0.7
2021-09-20,Nakasero,4.1
2021-09-21,Nakasero,1.2
2021-09-22,Nakasero,20.9
2021-09-23,Nakasero,1.0
2021-09-24,Nakasero,10.6
2021-09-25,Nakasero,5.3
2021-09-26,Nakasero,13.5
2021-09-27,Nakasero,8.5
2021-09-28,Nakasero,4.3
2021-09-29,Nakasero,0.1
2021-09-30,Nakasero,2.1
2021-10-01,Nakasero,0.3
2021-10-02,Nakasero,6.4
2021-10-03,Nakasero,3.0
2021-10-04,Nakasero,5.9
2021-10-05,Nakasero,2.5
2021-10-06,Nakasero,5.0
2021-10-07,Nakasero,0.4
2021-10-08,Nakasero,5.1
2021-10-09,Nakasero,6.9
2021-10-10,Nakasero,3.9
2021-10-11,Nakasero,6.4
2021-10-12,Nakasero,24.7
2021-10-13,Nakasero,3.9
2021-10-14,Nakasero,2.7
2021-10-15,Nakasero,16.4
2021-10-16,Nakasero,0.3
2021-10-17,Nakasero,0.5
2021-10-18,Nakasero,6.3
2021-10-19,Nakasero,3.6
2021-10-20,Nakasero,12.3
2021-10-21,Nakasero,7.3
2021-10-22,Nakasero,0.2
2021-10-23,Nakasero,0.3
2021-10-24,Nakasero,0.6
2021-10-25,Nakasero,0.1
2021-10-26,Nakasero,0.0
2021-10-27,Nakasero,2.0
2021-10-28,Nakasero,2.8
2021-10-29,Nakasero,2.7
2021-10-30,Nakasero,0.3
2021-10-31,Nakasero,2.7
2021-11-01,Nakasero,0.4
2021-11-02,Nakasero,6.4
2021-11-03,Nakasero,6.8
2021-11-04,Nakasero,1.1
2021-11-05,Nakasero,1.3
2021-11-06,Nakasero,6.6
2021-11-07,Nakasero,2.4
2021-11-08,Nakasero,0.5
2021-11-09,Nakasero,0.3
2021-11-10,Nakasero,0.9
2021-11-11,Nakasero,2.0
2021-11-12,Nakasero,0.3
2021-11-13,Nakasero,0.2
2021-11-14,Nakasero,0.2
2021-11-15,Nakasero,0.0
2021-11-16,Nakasero,0.0
2021-11-17,Nakasero,4.1
2021-11-18,Nakasero,0.3
2021-11-19,Nakasero,0.1
2021-11-20,Nakasero,1.4
2021-11-21,Nakasero,1.8
2021-11-22,Nakasero,2.2
2021-11-23,Nakasero,0.0
2021-11-24,Nakasero,0.0
2021-11-25,Nakasero,0.3
2021-11-26,Nakasero,11.8
2021-11-27,Nakasero,12.6
2021-11-28,Nakasero,0.8
2021-11-29,Nakasero,2.3
2021-11-30,Nakasero,9.1
2021-12-01,Nakasero,1.0
2021-12-02,Nakasero,1.9
2021-12-03,Nakasero,9.2
2021-12-04,Nakasero,4.1
2021-12-05,Nakasero,0.9
2021-12-06,Nakasero,1.0
2021-12-07,Nakasero,0.4
2021-12-08,Nakasero,1.4
2021-12-09,Nakasero,3.0
2021-12-10,Nakasero,5.3
2021-12-11,Nakasero,2.0
2021-12-12,Nakasero,0.3
2021-12-13,Nakasero,0.5
2021-12-14,Nakasero,2.8
2021-12-15,Nakasero,0.8
2021-12-16,Nakasero,1.4
2021-12-17,Nakasero,1.1
2021-12-18,Nakasero,0.5
2021-12-19,Nakasero,8.9
2021-12-20,Nakasero,2.4
2021-12-21,Nakasero,7.6
2021-12-22,Nakasero,3.5
2021-12-23,Nakasero,2.2
2021-12-24,Nakasero,17.0
2021-12-25,Nakasero,4.2
2021-12-26,Nakasero,22.2
2021-12-27,Nakasero,10.8
2021-12-28,Nakasero,0.2
2021-12-29,Nakasero,0.9
2021-12-30,Nakasero,1.8
2021-12-31,Nakasero,26.1
2022-01-01,Nakasero,4.9
2022-01-02,Nakasero,0.4
2022-01-03,Nakasero,0.0
2022-01-04,Nakasero,1.4
2022-01-05,Nakasero,0.0
2022-01-06,Nakasero,0.0
2022-01-07,Nakasero,0.1
2022-01-08,Nakasero,0.0
2022-01-09,Nakasero,0.0
2022-01-10,Nakasero,1.0
2022-01-11,Nakasero,0.1
2022-01-12,Nakasero,0.0
2022-01-13,Nakasero,0.0
2022-01-14,Nakasero,0.2
2022-01-15,Nakasero,2.0
2022-01-16,Nakasero,3.7
2022-01-17,Nakasero,21.7
2022-01-18,Nakasero,0.7
2022-01-19,Nakasero,0.4
2022-01-20,Nakasero,0.5
2022-01-21,Nakasero,0.0
2022-01-22,Nakasero,0.0
2022-01-23,Nakasero,0.7
2022-01-24,Nakasero,0.2
2022-01-25,Nakasero,0.0
2022-01-26,Nakasero,0.3
2022-01-27,Nakasero,0.0
2022-01-28,Nakasero,0.0
2022-01-29,Nakasero,0.0
2022-01-30,Nakasero,1.8
2022-01-31,Nakasero,0.7
2022-02-01,Nakasero,1.0
2022-02-02,Nakasero,3.4
2022-02-03,Nakasero,0.3
2022-02-04,Nakasero,2.8
2022-02-05,Nakasero,1.5
2022-02-06,Nakasero,0.4
2022-02-07,Nakasero,0.0
2022-02-08,Nakasero,1.7
2022-02-09,Nakasero,1.1
2022-02-10,Nakasero,2.2
2022-02-11,Nakasero,0.5
2022-02-12,Nakasero,3.9
2022-02-13,Nakasero,1.0
2022-02-14,Nakasero,1.2
2022-02-15,Nakasero,0.4
2022-02-16,Nakasero,0.3
2022-02-17,Nakasero,0.3
2022-02-18,Nakasero,7.7
2022-02-19,Nakasero,1.2
2022-02-20,Nakasero,4.3
2022-02-21,Nakasero,0.9
2022-02-22,Nakasero,3.3
2022-02-23,Nakasero,0.1
2022-02-24,Nakasero,1.7
2022-02-25,Nakasero,9.9
2022-02-26,Nakasero,1.0
2022-02-27,Nakasero,4.7
2022-02-28,Nakasero,3.0
2022-03-01,Nakasero,0.8
2022-03-02,Nakasero,10.8
2022-03-03,Nakasero,3.2
2022-03-04,Nakasero,0.9
2022-03-05,Nakasero,0.2
2022-03-06,Nakasero,0.5
2022-03-07,Nakasero,1.0
2022-03-08,Nakasero,1.4
2022-03-09,Nakasero,7.7
2022-03-10,Nakasero,0.0
2022-03-11,Nakasero,0.9
2022-03-12,Nakasero,0.2
2022-03-13,Nakasero,0.2
2022-03-14,Nakasero,3.4
2022-03-15,Nakasero,1.1
2022-03-16,Nakasero,7.1
2022-03-17,Nakasero,0.0
2022-03-18,Nakasero,3.2
2022-03-19,Nakasero,4.6
2022-03-20,Nakasero,1.9
2022-03-21,Nakasero,5.5
2022-03-22,Nakasero,20.0
2022-03-23,Nakasero,0.6
2022-03-24,Nakasero,1.4
2022-03-25,Nakasero,13.1
2022-03-26,Nakasero,0.2
2022-03-27,Nakasero,7.1
2022-03-28,Nakasero,0.1
2022-03-29,Nakasero,1.5
2022-03-30,Nakasero,19.3
2022-03-31,Nakasero,1.9
2022-04-01,Nakasero,1.2
2022-04-02,Nakasero,3.4
2022-04-03,Nakasero,2.4
2022-04-04,Nakasero,0.8
2022-04-05,Nakasero,3.5
2022-04-06,Nakasero,1.0
2022-04-07,Nakasero,0.0
2022-04-08,Nakasero,1.4
2022-04-09,Nakasero,1.2
2022-04-10,Nakasero,0.2
2022-04-11,Nakasero,1.0
2022-04-12,Nakasero,0.3
2022-04-13,Nakasero,2.6
2022-04-14,Nakasero,6.0
2022-04-15,Nakasero,14.9
2022-04-16,Nakasero,10.8
2022-04-17,Nakasero,2.1
2022-04-18,Nakasero,1.5
2022-04-19,Nakasero,1.2
2022-04-20,Nakasero,30.3
2022-04-21,Nakasero,6.6
2022-04-22,Nakasero,4.0
2022-04-23,Nakasero,5.9
2022-04-24,Nakasero,16.6
2022-04-25,Nakasero,11.4
2022-04-26,Nakasero,0.9
2022-04-27,Nakasero,8.0
2022-04-28,Nakasero,13.0
2022-04-29,Nakasero,10.2
2022-04-30,Nakasero,2.2
2022-05-01,Nakasero,16.8
2022-05-02,Nakasero,8.7
2022-05-03,Nakasero,1.6
2022-05-04,Nakasero,5.2
2022-05-05,Nakasero,5.2
2022-05-06,Nakasero,1.6
2022-05-07,Nakasero,4.6
2022-05-08,Nakasero,8.8
2022-05-09,Nakasero,2.9
2022-05-10,Nakasero,0.5
2022-05-11,Nakasero,6.9
2022-05-12,Nakasero,2.4
2022-05-13,Nakasero,2.6
2022-05-14,Nakasero,0.3
2022-05-15,Nakasero,2.7
2022-05-16,Nakasero,4.1
2022-05-17,Nakasero,1.8
2022-05-18,Nakasero,0.6
2022-05-19,Nakasero,1.2
2022-05-20,Nakasero,3.4
2022-05-21,Nakasero,0.6
2022-05-22,Nakasero,1.1
2022-05-23,Nakasero,2.1
2022-05-24,Nakasero,7.0
2022-05-25,Nakasero,0.3
2022-05-26,Nakasero,1.3
2022-05-27,Nakasero,9.0
2022-05-28,Nakasero,6.6
2022-05-29,Nakasero,18.4
2022-05-30,Nakasero,6.1
2022-05-31,Nakasero,0.7
2022-06-01,Nakasero,6.6
2022-06-02,Nakasero,0.9
2022-06-03,Nakasero,0.4
2022-06-04,Nakasero,0.3
2022-06-05,Nakasero,0.3
2022-06-06,Nakasero,0.8
2022-06-07,Nakasero,4.5
2022-06-08,Nakasero,8.4
2022-06-09,Nakasero,0.7
2022-06-10,Nakasero,12.1
2022-06-11,Nakasero,1.8
2022-06-12,Nakasero,4.1
2022-06-13,Nakasero,0.4
2022-06-14,Nakasero,1.0
2022-06-15,Nakasero,1.4
2022-06-16,Nakasero,0.6
2022-06-17,Nakasero,0.4
2022-06-18,Nakasero,1.0
2022-06-19,Nakasero,6.6
2022-06-20,Nakasero,4.1
2022-06-21,Nakasero,2.0
2022-06-22,Nakasero,0.6
2022-06-23,Nakasero,8.9
2022-06-24,Nakasero,0.7
2022-06-25,Nakasero,1.1
2022-06-26,Nakasero,1.5
2022-06-27,Nakasero,0.0
2022-06-28,Nakasero,0.0
2022-06-29,Nakasero,0.4
2022-06-30,Nakasero,0.1
2022-07-01,Nakasero,0.1
2022-07-02,Nakasero,0.5
2022-07-03,Nakasero,0.0
2022-07-04,Nakasero,0.0
2022-07-05,Nakasero,0.0
2022-07-06,Nakasero,0.8
2022-07-07,Nakasero,0.0
2022-07-08,Nakasero,0.3
2022-07-09,Nakasero,0.3
2022-07-10,Nakasero,0.5
2022-07-11,Nakasero,0.7
2022-07-12,Nakasero,0.3
2022-07-13,Nakasero,0.3
2022-07-14,Nakasero,0.0
2022-07-15,Nakasero,1.6
2022-07-16,Nakasero,0.5
2022-07-17,Nakasero,0.1
2022-07-18,Nakasero,0.8
2022-07-19,Nakasero,1.4
2022-07-20,Nakasero,0.1
2022-07-21,Nakasero,1.0
2022-07-22,Nakasero,1.3
2022-07-23,Nakasero,2.6
2022-07-24,Nakasero,1.2
2022-07-25,Nakasero,0.5
2022-07-26,Nakasero,0.2
2022-07-27,Nakasero,1.3
2022-07-28,Nakasero,0.5
2022-07-29,Nakasero,2.1
2022-07-30,Nakasero,17.2
2022-07-31,Nakasero,0.9
2022-08-01,Nakasero,5.2
2022-08-02,Nakasero,8.4
2022-08-03,Nakasero,1.9
2022-08-04,Nakasero,0.3
2022-08-05,Nakasero,0.8
2022-08-06,Nakasero,1.7
2022-08-07,Nakasero,1.0
2022-08-08,Nakasero,0.0
2022-08-09,Nakasero,0.3
2022-08-10,Nakasero,0.4
2022-08-11,Nakasero,0.0
2022-08-12,Nakasero,0.4
2022-08-13,Nakasero,0.8
2022-08-14,Nakasero,0.4
2022-08-15,Nakasero,1.5
2022-08-16,Nakasero,14.3
2022-08-17,Nakasero,11.0
2022-08-18,Nakasero,9.5
2022-08-19,Nakasero,0.0
2022-08-20,Nakasero,2.8
2022-08-21,Nakasero,0.4
2022-08-22,Nakasero,0.9
2022-08-23,Nakasero,0.1
2022-08-24,Nakasero,0.0
2022-08-25,Nakasero,0.7
2022-08-26,Nakasero,3.8
2022-08-27,Nakasero,0.3
2022-08-28,Nakasero,1.4
2022-08-29,Nakasero,13.2
2022-08-30,Nakasero,5.2
2022-08-31,Nakasero,0.7
2022-09-01,Nakasero,12.4
2022-09-02,Nakasero,1.8
2022-09-03,Nakasero,4.9
2022-09-04,Nakasero,0.6
2022-09-05,Nakasero,0.0
2022-09-06,Nakasero,12.4
2022-09-07,Nakasero,16.0
2022-09-08,Nakasero,17.4
2022-09-09,Nakasero,1.0
2022-09-10,Nakasero,13.7
2022-09-11,Nakasero,0.9
2022-09-12,Nakasero,3.5
2022-09-13,Nakasero,13.3
2022-09-14,Nakasero,5.4
2022-09-15,Nakasero,8.5
2022-09-16,Nakasero,0.2
2022-09-17,Nakasero,1.0
2022-09-18,Nakasero,0.1
2022-09-19,Nakasero,6.2
2022-09-20,Nakasero,0.8
2022-09-21,Nakasero,0.4
2022-09-22,Nakasero,6.1
2022-09-23,Nakasero,0.9
2022-09-24,Nakasero,7.5
2022-09-25,Nakasero,5.8
2022-09-26,Nakasero,0.8
2022-09-27,Nakasero,0.6
2022-09-28,Nakasero,0.7
2022-09-29,Nakasero,9.6
2022-09-30,Nakasero,1.1
2022-10-01,Nakasero,0.3
2022-10-02,Nakasero,2.4
2022-10-03,Nakasero,0.6
2022-10-04,Nakasero,6.8
2022-10-05,Nakasero,0.9
2022-10-06,Nakasero,1.7
2022-10-07,Nakasero,0.1
2022-10-08,Nakasero,5.5
2022-10-09,Nakasero,1.5
2022-10-10,Nakasero,0.8
2022-10-11,Nakasero,1.1
2022-10-12,Nakasero,0.1
2022-10-13,Nakasero,1.6
2022-10-14,Nakasero,3.6
2022-10-15,Nakasero,11.6
2022-10-16,Nakasero,13.8
2022-10-17,Nakasero,9.9
2022-10-18,Nakasero,2.7
2022-10-19,Nakasero,1.7
2022-10-20,Nakasero,11.6
2022-10-21,Nakasero,1.5
2022-10-22,Nakasero,0.2
2022-10-23,Nakasero,0.1
2022-10-24,Nakasero,0.2
2022-10-25,Nakasero,0.0
2022-10-26,Nakasero,0.1
2022-10-27,Nakasero,0.5
2022-10-28,Nakasero,6.7
2022-10-29,Nakasero,4.8
2022-10-30,Nakasero,0.2
2022-10-31,Nakasero,1.5
2022-11-01,Nakasero,2.0
2022-11-02,Nakasero,2.5
2022-11-03,Nakasero,7.7
2022-11-04,Nakasero,5.2
2022-11-05,Nakasero,11.0
2022-11-06,Nakasero,7.2
2022-11-07,Nakasero,12.4
2022-11-08,Nakasero,0.8
2022-11-09,Nakasero,0.7
2022-11-10,Nakasero,2.2
2022-11-11,Nakasero,10.0
2022-11-12,Nakasero,17.6
2022-11-13,Nakasero,8.2
2022-11-14,Nakasero,9.8
2022-11-15,Nakasero,9.0
2022-11-16,Nakasero,14.0
2022-11-17,Nakasero,24.3
2022-11-18,Nakasero,9.0
2022-11-19,Nakasero,17.4
2022-11-20,Nakasero,7.0
2022-11-21,Nakasero,5.9
2022-11-22,Nakasero,31.7
2022-11-23,Nakasero,1.2
2022-11-24,Nakasero,0.3
2022-11-25,Nakasero,3.8
2022-11-26,Nakasero,1.0
2022-11-27,Nakasero,5.8
2022-11-28,Nakasero,1.0
2022-11-29,Nakasero,6.5
2022-11-30,Nakasero,4.4
2022-12-01,Nakasero,3.6
2022-12-02,Nakasero,0.8
2022-12-03,Nakasero,0.7
2022-12-04,Nakasero,1.8
2022-12-05,Nakasero,6.4
2022-12-06,Nakasero,2.3
2022-12-07,Nakasero,3.4
2022-12-08,Nakasero,2.2
2022-12-09,Nakasero,1.7
2022-12-10,Nakasero,4.5
2022-12-11,Nakasero,1.9
2022-12-12,Nakasero,3.5
2022-12-13,Nakasero,22.5
2022-12-14,Nakasero,0.5
2022-12-15,Nakasero,0.8
2022-12-16,Nakasero,1.5
2022-12-17,Nakasero,4.0
2022-12-18,Nakasero,2.1
2022-12-19,Nakasero,0.5
2022-12-20,Nakasero,2.2
2022-12-21,Nakasero,2.7
2022-12-22,Nakasero,4.0
2022-12-23,Nakasero,3.6
2022-12-24,Nakasero,17.8
2022-12-25,Nakasero,4.3
2022-12-26,Nakasero,3.0
2022-12-27,Nakasero,5.1
2022-12-28,Nakasero,0.4
2022-12-29,Nakasero,0.3
2022-12-30,Nakasero,2.4
2022-12-31,Nakasero,1.1
2020-01-01,Kansanga,1.6
2020-01-02,Kansanga,0.3
2020-01-03,Kansanga,0.0
2020-01-04,Kansanga,0.0
2020-01-05,Kansanga,0.0
2020-01-06,Kansanga,3.0
2020-01-07,Kansanga,0.3
2020-01-08,Kansanga,6.0
2020-01-09,Kansanga,0.6
2020-01-10,Kansanga,2.6
2020-01-11,Kansanga,0.3
2020-01-12,Kansanga,3.0
2020-01-13,Kansanga,3.0
2020-01-14,Kansanga,0.0
2020-01-15,Kansanga,0.1
2020-01-16,Kansanga,1.0
2020-01-17,Kansanga,4.2
2020-01-18,Kansanga,2.7
2020-01-19,Kansanga,0.0
2020-01-20,Kansanga,0.0
2020-01-21,Kansanga,0.0
2020-01-22,Kansanga,0.0
2020-01-23,Kansanga,0.0
2020-01-24,Kansanga,0.0
2020-01-25,Kansanga,0.0
2020-01-26,Kansanga,2.4
2020-01-27,Kansanga,6.6
2020-01-28,Kansanga,10.1
2020-01-29,Kansanga,8.0
2020-01-30,Kansanga,7.5
2020-01-31,Kansanga,16.8
2020-02-01,Kansanga,1.0
2020-02-02,Kansanga,0.0
2020-02-03,Kansanga,0.7
2020-02-04,Kansanga,6.6
2020-02-05,Kansanga,2.4
2020-02-06,Kansanga,6.6
2020-02-07,Kansanga,0.2
2020-02-08,Kansanga,0.0
2020-02-09,Kansanga,0.0
2020-02-10,Kansanga,0.0
2020-02-11,Kansanga,0.0
2020-02-12,Kansanga,0.0
2020-02-13,Kansanga,0.0
2020-02-14,Kansanga,1.0
2020-02-15,Kansanga,19.2
2020-02-16,Kansanga,2.5
2020-02-17,Kansanga,0.1
2020-02-18,Kansanga,6.0
2020-02-19,Kansanga,1.0
2020-02-20,Kansanga,6.0
2020-02-21,Kansanga,2.0
2020-02-22,Kansanga,1.4
2020-02-23,Kansanga,0.5
2020-02-24,Kansanga,0.1
2020-02-25,Kansanga,1.9
2020-02-26,Kansanga,3.1
2020-02-27,Kansanga,9.0
2020-02-28,Kansanga,10.6
2020-02-29,Kansanga,2.3
2020-03-01,Kansanga,1.5
2020-03-02,Kansanga,4.1
2020-03-03,Kansanga,6.0
2020-03-04,Kansanga,9.5
2020-03-05,Kansanga,2.2
2020-03-06,Kansanga,0.9
2020-03-07,Kansanga,1.2
