id,date,market,commodity,price
fd-8570,2022-02-24,Mukono,eggs,1900
fd-8571,2021-07-04,Bwaise,Cassava,9900
fd-8572,2020-05-04,Kansanga,banana leaves,2800
fd-8573,2022-05-29,,Maize,3700
fd-8574,2021-02-22,,CASSAVA,12900
fd-8575,2020-06-26,Mukono,Beans,8900
fd-8576,2021-10-04,,banana leaves,15600
fd-8577,2020-04-30,Bwaise,Maize,6500
fd-8578,2021-01-23,Kansanga,MAIZE,4100
fd-8579,2022-09-23,Bwaise,Maize,19900
fd-8580,2023-16-47,Mukono,Maize,10000
fd-8581,2020-12-17,,beans,9700
fd-8582,2020-07-23,Kansanga,maize,-3800
fd-8583,2020-07-12,Nakasero,eggs,23200
fd-8584,2020-03-05,Kansanga,Beans,1400
fd-8585,2021-01-11,,MAIZE,11200
fd-8586,2021-07-25,Kansanga,Maize,22700
fd-8587,2022-08-02,Nakasero,maize,7200
fd-8587,2022-08-02,Nakasero,maize,7200
fd-8588,2022-06-05,Bwaise,banana leaves,22800
fd-8589,2020-09-11,Kansanga,Cassava,6800
fd-8590,2022-01-28,Kansanga,MAIZE,13400
fd-8591,2020-11-11,Kansanga,maize,3100
fd-8592,2021-01-02,,eggs,7900
fd-8593,2020-06-23,,MAIZE,17900
fd-8594,2021-03-02,Nakasero,banana leaves,13000
fd-8594,2021-03-02,Nakasero,banana leaves,13000
fd-8595,2021-04-20,Nakasero,beans,1100
fd-8596,2020-12-11,Kansanga,fish,5600
fd-8597,2022-06-04,Nakasero,MAIZE,11100
fd-8598,2020-08-08,,eggs,7800
fd-8599,2021-02-02,Mukono,Cassava,14300
fd-8600,2020-04-22,,MAIZE,15900
fd-8601,2021-04-27,Nakasero,Beans,12200
fd-8602,2022-05-30,Bwaise,Maize,18200
fd-8603,2021-08-19,Bwaise,CASSAVA,20000
fd-8604,2021-10-08,Bwaise,banana leaves,10100
fd-8605,2022-07-03,Bwaise,CASSAVA,19000
fd-8606,2021-10-11,Mukono,banana leaves,9100
fd-8607,2020-11-13,Kansanga,CASSAVA,3600
fd-8608,2020-11-13,Mukono,Maize,15100
fd-8608,2020-07-22,Mukono,banana leaves,4100
fd-8610,2021-07-13,Bwaise,fish,9000
fd-8611,2020-04-30,,maize,11100
fd-8612,2021-07-09,,banana leaves,5700
fd-8613,2022-07-13,Nakasero,beans,12700
fd-8614,2021-02-04,Nakasero,Maize,7600
fd-8615,2020-02-13,Bwaise,eggs,4500
fd-8616,2026-19-40,,MAIZE,4900
fd-8616,2026-19-40,,MAIZE,4900
fd-8617,2021-01-11,,Maize,20700
fd-8618,2021-11-07,Nakasero,Maize,22800
fd-8619,2021-01-18,Bwaise,beans,-3600
fd-8620,2022-02-22,Nakasero,banana leaves,19100
fd-8621,2022-09-17,Nakasero,Beans,6000
fd-8622,2020-02-04,Bwaise,Beans,18500
fd-8623,2020-11-17,Nakasero,MAIZE,1700
fd-8624,2022-07-15,Kansanga,MAIZE,19400
fd-8625,2022-06-20,,Cassava,8600
fd-8626,2021-04-11,Mukono,Cassava,5200
fd-8626,2020-03-28,,Beans,12100
fd-8628,2020-05-15,,Beans,4400
fd-8629,2020-12-22,Kansanga,CASSAVA,18700
fd-8630,2021-05-18,Mukono,eggs,7400
fd-8631,2021-03-13,Mukono,MAIZE,17200
fd-8632,2022-08-15,,beans,1100
fd-8633,2021-10-03,,Cassava,11100
fd-8634,2021-02-03,Mukono,CASSAVA,9400
fd-8635,2020-10-28,Mukono,maize,18800
fd-8636,2021-04-06,Mukono,eggs,16100
fd-8637,2021-12-10,,CASSAVA,900
fd-8638,2020-02-20,Kansanga,beans,8900
fd-8638,2020-02-20,Kansanga,beans,8900
fd-8639,2020-03-14,Bwaise,Beans,9900
fd-8640,2022-05-16,Nakasero,Beans,9000
fd-8641,2021-07-27,Bwaise,maize,18600
fd-8641,2021-07-27,Bwaise,maize,18600
fd-8642,2021-06-10,Bwaise,banana leaves,4100
fd-8642,2021-06-10,Bwaise,banana leaves,4100
fd-8643,2021-10-12,Mukono,Beans,5300
fd-8644,2020-12-01,Mukono,fish,1400
fd-8645,2022-07-14,Bwaise,CASSAVA,13000
fd-8646,2021-07-28,Mukono,Cassava,14500
fd-8646,2021-07-28,Mukono,Cassava,14500
fd-8647,2021-12-29,Kansanga,beans,-4700
fd-8648,2020-10-09,Mukono,Maize,24200
fd-8649,2021-13-49,,banana leaves,6700
fd-8650,2020-05-29,Nakasero,Cassava,22400
fd-8651,2020-03-23,Mukono,eggs,3000
fd-8652,2020-05-21,Kansanga,fish,13100
fd-8653,2021-10-13,Bwaise,CASSAVA,7200
fd-8654,2021-02-23,,fish,1300
fd-8655,2021-09-17,Nakasero,Beans,17200
fd-8656,2021-09-13,Bwaise,Maize,16600
fd-8657,2020-04-16,Bwaise,eggs,8700
fd-8658,2022-03-03,,beans,600
fd-8659,2021-04-10,,beans,21800
fd-8660,2022-02-07,Bwaise,maize,16000
fd-8661,2021-01-30,Nakasero,maize,22600
fd-8662,2020-14-50,Mukono,fish,13800
fd-8663,2020-03-15,,banana leaves,23200
fd-8664,2020-04-25,Mukono,maize,600
fd-8665,2022-03-17,Nakasero,beans,8000
fd-8666,2021-02-19,Kansanga,MAIZE,23200
fd-8666,2021-02-19,Kansanga,MAIZE,23200
fd-8667,2022-09-08,Mukono,maize,12300
fd-8668,2020-12-28,,MAIZE,11600
fd-8669,2021-11-27,Mukono,maize,-3000
fd-8670,2021-04-27,Kansanga,beans,3900
fd-8671,2020-06-12,Bwaise,fish,14500
fd-8672,2020-03-21,Nakasero,banana leaves,9900
fd-8673,2022-08-11,Kansanga,eggs,14100
fd-8674,2021-08-28,,maize,15900
fd-8675,2021-13-49,Nakasero,eggs,22100
fd-8676,2020-12-04,,Beans,11800
fd-8677,2020-02-10,Mukono,CASSAVA,14600
fd-8678,2021-04-14,,fish,3100
fd-8679,2022-02-13,Mukono,CASSAVA,22800
fd-8679,2022-02-13,Mukono,CASSAVA,22800
fd-8680,2022-07-31,Nakasero,Beans,21200
fd-8681,2020-09-14,Bwaise,Beans,14800
fd-8682,2021-02-20,Kansanga,eggs,12700
fd-8683,2022-07-10,Kansanga,maize,21200
fd-8684,2022-05-09,Bwaise,eggs,12300
fd-8685,2022-05-22,Kansanga,MAIZE,22500
fd-8686,2020-07-04,Kansanga,eggs,17600
fd-8687,2020-06-23,Kansanga,fish,22900
fd-8688,2025-18-37,Kansanga,fish,11300
fd-8689,2022-06-13,Bwaise,MAIZE,3000
fd-8690,2022-01-21,Mukono,beans,3600
fd-8691,2022-09-07,,Beans,11900
fd-8692,2020-09-21,Mukono,beans,21700
fd-8693,2020-08-08,Mukono,Cassava,23900
fd-8694,2022-05-13,Mukono,CASSAVA,2500
fd-8695,2026-19-40,Kansanga,beans,4300
fd-8696,2022-06-13,Kansanga,maize,22500
fd-8697,2022-02-24,Nakasero,Cassava,700
fd-8698,2020-04-09,Kansanga,maize,17100
fd-8699,2020-06-02,Mukono,CASSAVA,1000
fd-8700,2022-06-11,Kansanga,MAIZE,20100
fd-8701,2021-03-31,Bwaise,beans,17600
fd-8702,2020-04-01,Nakasero,maize,-3500
fd-8703,2020-03-10,Nakasero,Cassava,14800
fd-8704,2022-09-09,Mukono,MAIZE,24000
fd-8705,2020-04-04,Kansanga,Maize,15900
fd-8705,2020-04-04,Kansanga,Maize,15900
fd-8706,2022-05-28,Kansanga,MAIZE,2700
fd-8707,2020-11-18,Nakasero,CASSAVA,7600
fd-8708,2021-08-22,Kansanga,eggs,3400
fd-8709,2022-09-18,Bwaise,Cassava,12600
fd-8710,2020-12-07,Bwaise,banana leaves,8300
fd-8710,2020-12-07,Bwaise,banana leaves,8300
fd-8711,2022-08-16,,CASSAVA,5900
fd-8711,2021-01-22,Mukono,maize,1600
fd-8713,2020-03-07,,Beans,2700
fd-8714,2022-01-02,Bwaise,banana leaves,14600
fd-8715,2022-03-03,Mukono,beans,22400
fd-8716,2021-01-06,Mukono,eggs,10300
fd-8717,2020-06-30,Nakasero,Maize,22100
fd-8718,2022-09-14,,banana leaves,4700
fd-8719,2020-03-09,Bwaise,Maize,20900
fd-8720,2021-04-10,Bwaise,maize,-3500
fd-8720,2021-04-10,Bwaise,maize,-3500
fd-8721,2022-08-11,,banana leaves,23200
fd-8722,2022-09-19,Kansanga,Beans,24800
fd-8723,2021-10-20,Mukono,maize,10500
fd-8724,2022-03-02,Nakasero,banana leaves,24800
fd-8724,2022-03-02,Nakasero,banana leaves,24800
fd-8725,2020-11-02,Mukono,eggs,1200
fd-8726,2020-09-17,Nakasero,Beans,4900
fd-8727,2021-09-28,Nakasero,MAIZE,11600
fd-8728,2022-07-03,Bwaise,Cassava,5300
fd-8729,2022-05-27,Mukono,eggs,6700
fd-8730,2020-04-11,Bwaise,Maize,22400
fd-8731,2020-07-30,Kansanga,CASSAVA,20800
fd-8731,2020-07-30,Kansanga,CASSAVA,20800
fd-8732,2022-08-25,Bwaise,Beans,6200
fd-8733,2020-03-19,Mukono,fish,19200
fd-8734,2021-05-08,,banana leaves,7600
fd-8735,2020-07-11,,banana leaves,21600
fd-8736,2022-04-21,Mukono,MAIZE,-1900
fd-8737,2021-02-20,,Maize,9200
fd-8738,2021-10-21,,Cassava,18200
fd-8739,2021-07-28,Mukono,Beans,17600
fd-8740,2022-04-19,,Cassava,15400
fd-8741,2020-10-13,Nakasero,Cassava,5600
fd-8742,2021-06-26,Kansanga,beans,1400
fd-8743,2021-12-03,Kansanga,maize,19400
fd-8743,2021-12-03,Kansanga,maize,19400
fd-8744,2020-05-28,Bwaise,beans,18600
fd-8744,2020-05-28,Bwaise,beans,18600
fd-8745,2021-08-13,,eggs,6700
fd-8746,2022-07-06,,Cassava,17100
fd-8747,2020-04-19,Nakasero,maize,9300
fd-8748,2020-10-10,Nakasero,eggs,19000
fd-8749,2020-06-25,Kansanga,eggs,11700
fd-8750,2020-03-14,Kansanga,Beans,19900
fd-8751,2020-10-25,Nakasero,Cassava,17500
fd-8752,2021-12-11,,Beans,2100
fd-8753,2022-06-08,Mukono,MAIZE,7500
fd-8754,2021-08-26,Kansanga,maize,11900
fd-8755,2022-06-28,,Beans,-2300
fd-8756,2025-18-37,Nakasero,fish,9900
fd-8757,2022-01-07,Mukono,fish,9800
fd-8758,2021-06-19,Bwaise,Cassava,14700
fd-8759,2022-07-22,,banana leaves,8100
fd-8760,2022-09-16,,maize,9500
fd-8761,2020-07-18,Nakasero,maize,22800
fd-8762,2020-01-31,Mukono,eggs,10000
fd-8763,2022-02-24,Kansanga,MAIZE,16400
fd-8764,2020-08-17,Mukono,fish,12100
fd-8765,2021-02-04,Mukono,maize,24900
fd-8766,2021-01-25,Bwaise,MAIZE,3200
fd-8766,2021-01-25,Bwaise,MAIZE,3200
fd-8767,2022-05-18,Nakasero,CASSAVA,23000
fd-8768,2021-01-15,Nakasero,MAIZE,-2200
fd-8769,2021-06-06,Bwaise,CASSAVA,7900
fd-8770,2021-07-12,Mukono,beans,23900
fd-8771,2020-03-17,,MAIZE,21600
fd-8772,2020-04-15,Bwaise,Maize,17700
fd-8773,2021-04-23,Kansanga,eggs,20000
fd-8774,2020-04-16,,fish,18100
fd-8775,2022-09-15,Bwaise,CASSAVA,15600
fd-8776,2021-04-02,Bwaise,CASSAVA,22500
fd-8777,2022-06-15,,fish,-4700
fd-8778,2020-04-15,Bwaise,Maize,9300
fd-8779,2021-03-25,Bwaise,banana leaves,15300
fd-8780,2025-18-37,Mukono,beans,11500
fd-8781,2020-03-26,Bwaise,Cassava,5400
fd-8782,2022-09-18,Mukono,Cassava,17000
fd-8783,2020-09-23,,beans,-5000
fd-8784,2026-19-40,,banana leaves,23300
fd-8785,2020-01-05,Mukono,banana leaves,14100
fd-8786,2021-08-09,Bwaise,banana leaves,6600
fd-8787,2021-02-01,Mukono,CASSAVA,20000
fd-8787,2021-02-01,Mukono,CASSAVA,20000
fd-8788,2021-11-27,,banana leaves,1000
fd-8789,2020-08-28,Bwaise,fish,900
fd-8790,2020-05-13,Nakasero,maize,6700
fd-8791,2022-01-02,Kansanga,beans,16200
fd-8792,2021-12-08,Bwaise,MAIZE,21600
fd-8793,2021-10-26,Kansanga,CASSAVA,17500
fd-8794,2022-05-12,Mukono,Beans,9000
fd-8795,2024-17-45,,MAIZE,7700
fd-8796,2020-10-30,Bwaise,beans,16900
fd-8797,2022-07-21,Kansanga,MAIZE,20400
fd-8798,2020-02-02,,Cassava,14200
fd-8799,2020-12-10,Bwaise,CASSAVA,4000
fd-8800,2020-03-28,Nakasero,banana leaves,21200
fd-8801,2021-13-49,Bwaise,beans,1600
fd-8802,2020-03-27,Bwaise,eggs,1000
fd-8802,2020-03-27,Bwaise,eggs,1000
fd-8803,2025-18-37,Kansanga,beans,5300
fd-8804,2021-01-05,Nakasero,Beans,-2500
fd-8805,2022-02-17,Mukono,maize,24400
fd-8806,2020-11-02,Nakasero,banana leaves,1700
fd-8807,2022-15-48,Nakasero,CASSAVA,4400
fd-8808,2026-19-40,Kansanga,beans,12700
fd-8809,2020-05-19,Bwaise,MAIZE,7800
fd-8810,2021-08-13,Nakasero,maize,4600
fd-8811,2022-01-08,Mukono,eggs,21300
fd-8812,2022-08-06,,Maize,6600
fd-8813,2020-04-12,Nakasero,banana leaves,3500
fd-8813,2020-04-12,Nakasero,banana leaves,3500
fd-8814,2022-05-17,,Beans,5100
fd-8814,2021-05-29,Nakasero,MAIZE,22100
fd-8816,2022-06-04,Bwaise,Beans,23800
fd-8817,2020-05-05,,banana leaves,20300
fd-8818,2020-09-04,Mukono,Maize,21900
fd-8819,2020-12-22,Nakasero,eggs,14700
fd-8820,2020-10-26,Mukono,maize,10300
fd-8821,2020-05-20,Mukono,Cassava,11900
fd-8822,2021-10-06,Mukono,banana leaves,21200
fd-8823,2021-01-11,Bwaise,banana leaves,20400
fd-8824,2021-12-20,Bwaise,maize,21300
fd-8825,2021-04-20,,Maize,14400
fd-8826,2020-05-25,Kansanga,banana leaves,9300
fd-8827,2024-17-45,Kansanga,MAIZE,7100
fd-8828,2021-10-07,,CASSAVA,15500
fd-8828,2022-06-06,,fish,18500
fd-8830,2022-08-22,Mukono,MAIZE,5100
fd-8831,2020-01-15,Bwaise,Cassava,14500
fd-8832,2020-09-18,Nakasero,maize,14600
fd-8833,2021-07-07,Nakasero,fish,1000
fd-8834,2022-02-05,,fish,14800
fd-8835,2020-02-06,Nakasero,Cassava,15600
fd-8836,2020-05-06,Bwaise,Cassava,3600
fd-8837,2021-01-02,Bwaise,eggs,7300
fd-8837,2021-01-02,Bwaise,eggs,7300
fd-8838,2021-04-09,,fish,7300
fd-8839,2022-02-26,Mukono,fish,5500
fd-8839,2022-02-26,Mukono,fish,5500
fd-8840,2021-09-21,,maize,8900
fd-8841,2021-03-23,Nakasero,banana leaves,3000
fd-8842,2020-09-06,,Beans,8700
fd-8843,2021-11-15,Nakasero,banana leaves,5000
fd-8843,2020-11-23,Nakasero,beans,3300
fd-8845,2020-04-10,Kansanga,banana leaves,19600
fd-8846,2022-05-09,,eggs,21300
fd-8847,2022-06-13,Nakasero,MAIZE,20100
fd-8848,2022-05-22,Nakasero,banana leaves,21600
fd-8849,2020-11-07,Kansanga,fish,12900
fd-8850,2021-07-13,,MAIZE,2500
fd-8850,2021-07-13,,MAIZE,2500
fd-8851,2022-05-06,,MAIZE,5800
fd-8852,2022-01-15,Nakasero,Cassava,3900
fd-8853,2021-01-13,Nakasero,Cassava,21100
fd-8854,2021-11-27,Nakasero,eggs,19500
fd-8855,2022-04-21,Nakasero,maize,21100
fd-8856,2021-02-17,,beans,9100
fd-8857,2020-08-03,Nakasero,banana leaves,5200
fd-8858,2021-09-22,Kansanga,MAIZE,16000
fd-8859,2021-02-06,Mukono,Cassava,12400
fd-8860,2021-04-19,Kansanga,beans,-4200
fd-8861,2020-04-27,Kansanga,Maize,14300
fd-8862,2021-09-05,Bwaise,banana leaves,6500
fd-8863,2020-06-07,Bwaise,beans,14300
fd-8864,2020-03-26,Nakasero,Cassava,17700
fd-8865,2021-03-30,Kansanga,beans,24600
fd-8866,2022-08-21,Mukono,Maize,15800
fd-8867,2022-03-02,Mukono,Beans,24900
fd-8868,2021-07-14,Mukono,Cassava,22200
fd-8869,2022-06-26,,maize,13300
fd-8870,2021-07-21,Kansanga,Cassava,-2900
fd-8871,2021-02-04,Nakasero,Cassava,1300
fd-8872,2021-11-08,Bwaise,beans,14600
fd-8873,2021-09-28,Bwaise,Maize,13900
fd-8874,2021-03-04,Kansanga,eggs,2300
fd-8875,2022-08-11,Kansanga,MAIZE,16700
fd-8876,2021-02-27,Nakasero,CASSAVA,8900
fd-8877,2022-03-31,Kansanga,Maize,1400
fd-8878,2021-12-31,Bwaise,eggs,19500
fd-8879,2021-04-04,Bwaise,beans,19900
fd-8880,2022-01-05,Bwaise,Cassava,17700
fd-8881,2022-07-31,Nakasero,CASSAVA,2800
fd-8882,2022-02-18,Mukono,CASSAVA,7700
fd-8883,2022-02-21,Kansanga,CASSAVA,-4300
fd-8884,2020-02-11,,Beans,18000
fd-8885,2021-08-05,Kansanga,MAIZE,20700
fd-8886,2021-08-08,Mukono,Maize,-4300
fd-8886,2021-08-08,Mukono,Maize,-4300
fd-8887,2021-03-27,Nakasero,fish,18600
fd-8888,2020-02-26,Nakasero,beans,13200
fd-8888,2020-02-26,Nakasero,beans,13200
fd-8889,2021-11-22,Mukono,eggs,13500
fd-8890,2021-08-10,Kansanga,Maize,900
fd-8891,2024-17-45,Mukono,Beans,16100
fd-8892,2021-06-19,Kansanga,Beans,8700
fd-8893,2022-02-20,,eggs,2600
fd-8894,2020-05-25,Kansanga,banana leaves,11500
fd-8895,2021-12-03,Nakasero,Beans,18200
fd-8896,2020-12-16,Kansanga,eggs,4500
fd-8897,2020-03-17,Nakasero,Beans,15000
fd-8898,2022-01-20,Kansanga,Cassava,7500
fd-8898,2022-01-20,Kansanga,Cassava,7500
fd-8899,2020-03-26,Kansanga,eggs,20700
fd-8900,2021-04-16,Bwaise,eggs,7000
fd-8901,2021-07-18,Bwaise,Cassava,21200
fd-8902,2022-07-10,Mukono,Maize,1600
fd-8903,2022-05-19,Kansanga,MAIZE,7000
fd-8904,2020-09-01,Nakasero,eggs,15100
fd-8905,2022-15-48,Kansanga,beans,2700
fd-8906,2024-17-45,Bwaise,fish,4800
fd-8907,2020-05-25,Nakasero,Beans,23000
fd-8908,2021-11-22,Mukono,CASSAVA,19600
fd-8909,2025-18-37,,Cassava,-2700
fd-8910,2022-07-21,Nakasero,banana leaves,9600
fd-8911,2020-03-13,Kansanga,Maize,12300
fd-8912,2020-09-08,Kansanga,maize,3100
fd-8912,2020-09-08,Kansanga,maize,3100
fd-8913,2020-09-05,Bwaise,eggs,6700
fd-8913,2020-09-05,Bwaise,eggs,6700
fd-8914,2021-03-13,,beans,1700
fd-8915,2020-07-21,Nakasero,maize,24900
fd-8916,2021-06-03,,Beans,24900
fd-8916,2021-06-03,,Beans,24900
fd-8917,2021-07-21,Nakasero,Maize,22100
fd-8918,2021-08-21,Bwaise,Maize,10700
fd-8919,2020-12-20,,CASSAVA,24800
fd-8920,2022-08-05,Kansanga,Cassava,13500
fd-8921,2020-01-27,Kansanga,eggs,8300
fd-8922,2020-10-24,Kansanga,beans,22200
fd-8923,2021-01-15,Kansanga,maize,24500
fd-8924,2021-07-25,Bwaise,Beans,18100
fd-8925,2020-02-18,,beans,18300
fd-8925,2020-02-18,,beans,18300
fd-8926,2021-04-11,,beans,19800
fd-8926,2022-02-17,Kansanga,maize,1400
fd-8928,2022-08-20,Bwaise,banana leaves,23500
fd-8929,2021-01-19,Kansanga,Cassava,1400
fd-8930,2020-02-10,,fish,13900
fd-8931,2022-05-26,,banana leaves,10300
fd-8932,2022-02-21,,maize,12500
fd-8933,2021-03-30,Mukono,Cassava,1800
fd-8934,2021-03-30,,maize,22900
fd-8935,2020-05-14,,MAIZE,6600
fd-8936,2020-01-07,,CASSAVA,19200
fd-8937,2020-04-10,Mukono,Beans,16200
fd-8938,2022-01-16,Nakasero,Cassava,9600
fd-8939,2020-03-05,Nakasero,Maize,18500
fd-8940,2022-02-28,Mukono,maize,13900
fd-8941,2022-05-14,Nakasero,Cassava,1500
fd-8942,2022-01-22,Kansanga,fish,11500
fd-8943,2021-03-05,Kansanga,CASSAVA,14400
fd-8944,2022-06-05,Mukono,Maize,23900
fd-8945,2021-01-01,Nakasero,CASSAVA,17100
fd-8946,2021-12-28,Mukono,fish,2600
fd-8947,2020-06-11,Kansanga,Cassava,17900
fd-8948,2020-08-12,Kansanga,Maize,-2600
fd-8949,2021-12-07,,fish,-3200
fd-8950,2022-03-16,Bwaise,MAIZE,23300
fd-8951,2021-07-07,Mukono,Maize,11700
fd-8952,2022-02-01,Kansanga,Maize,2800
fd-8953,2021-03-28,Kansanga,Maize,4300
fd-8954,2020-02-21,,Cassava,24600
fd-8955,2022-03-10,Mukono,Maize,19300
fd-8955,2022-03-10,Mukono,Maize,19300
fd-8956,2022-01-02,Nakasero,beans,-4500
fd-8957,2021-06-09,Bwaise,Beans,24500
fd-8958,2021-10-17,Bwaise,Beans,2400
fd-8959,2020-11-18,,beans,500
fd-8960,2022-08-03,,MAIZE,13200
fd-8961,2020-11-19,Bwaise,fish,18800
fd-8962,2021-10-22,Bwaise,banana leaves,22500
fd-8963,2022-03-25,Bwaise,eggs,6600
fd-8964,2022-05-09,Mukono,fish,21300
fd-8965,2020-03-02,Bwaise,maize,5100
fd-8966,2020-04-21,,MAIZE,16100
fd-8967,2020-09-20,Nakasero,fish,5800
fd-8968,2020-01-13,Nakasero,MAIZE,17200
fd-8969,2021-01-20,Bwaise,beans,12700
fd-8970,2022-03-15,Bwaise,MAIZE,5500
fd-8971,2020-06-05,,MAIZE,1700
fd-8972,2022-07-28,Kansanga,Cassava,2200
fd-8973,2020-02-18,Mukono,maize,12700
fd-8974,2022-09-21,Nakasero,eggs,17800
fd-8975,2021-12-18,Kansanga,fish,7200
fd-8976,2022-02-27,Mukono,fish,23300
fd-8977,2022-01-05,Kansanga,fish,18800
fd-8978,2022-02-18,Mukono,Beans,4400
fd-8979,2021-09-08,Bwaise,CASSAVA,2300
fd-8980,2021-05-03,Mukono,Beans,6200
fd-8980,2020-01-20,Nakasero,CASSAVA,2700
fd-8982,2021-11-02,Nakasero,Cassava,19800
fd-8982,2021-11-02,Nakasero,Cassava,19800
fd-8983,2022-08-01,Mukono,fish,2500
fd-8984,2021-08-26,Mukono,maize,15500
fd-8985,2022-09-14,,eggs,21700
fd-8986,2022-06-07,Nakasero,CASSAVA,-4700
fd-8987,2022-15-48,Kansanga,MAIZE,4700
fd-8988,2021-02-01,Bwaise,maize,8100
fd-8989,2021-06-05,Kansanga,Cassava,5300
fd-8990,2021-05-29,Mukono,Maize,7100
fd-8991,2020-12-03,Bwaise,Beans,6700
fd-8992,2021-03-14,Bwaise,CASSAVA,24500
fd-8993,2021-12-17,,MAIZE,22900
fd-8994,2021-06-30,Mukono,eggs,4400
fd-8995,2021-07-20,,MAIZE,7800
fd-8996,2020-11-23,Nakasero,Maize,17800
fd-8997,2022-04-05,Nakasero,maize,11400
fd-8998,2020-07-06,Nakasero,Maize,14200
fd-8999,2020-02-05,Bwaise,beans,4300
fd-9000,2022-06-04,Mukono,CASSAVA,15500
fd-9001,2022-01-27,Bwaise,Cassava,500
fd-9002,2020-11-07,Nakasero,CASSAVA,5000
fd-9003,2021-04-10,Bwaise,MAIZE,23000
fd-9004,2020-09-18,Nakasero,beans,16100
fd-9005,2021-01-21,,Beans,10000
fd-9006,2021-09-03,Bwaise,maize,3600
fd-9007,2021-06-07,Nakasero,eggs,24800
fd-9008,2020-01-18,,banana leaves,17100
fd-9009,2022-08-19,Kansanga,beans,-4200
fd-9010,2021-02-05,Kansanga,fish,14500
fd-9011,2020-05-09,Nakasero,Cassava,11300
fd-9012,2020-09-06,Mukono,fish,10100
fd-9013,2020-01-27,Nakasero,maize,23000
fd-9014,2021-09-11,Mukono,Cassava,8400
fd-9015,2020-06-14,Kansanga,maize,2900
fd-9015,2020-06-14,Kansanga,maize,2900
fd-9016,2022-02-28,,Maize,3900
fd-9017,2021-03-27,Bwaise,fish,15600
fd-9018,2024-17-45,,fish,19400
fd-9019,2021-11-27,Mukono,Beans,10000
fd-9020,2020-11-02,Bwaise,eggs,19800
fd-9021,2022-05-14,Kansanga,maize,-3200
fd-9022,2021-07-15,Kansanga,fish,18500
fd-9023,2022-01-17,Nakasero,CASSAVA,19700
fd-9024,2020-07-10,Bwaise,maize,11600
fd-9025,2021-07-16,Kansanga,Maize,18600
fd-9026,2020-01-07,Mukono,banana leaves,5700
fd-9027,2020-01-23,Kansanga,Cassava,20600
fd-9028,2021-08-29,Nakasero,Maize,1400
fd-9029,2022-08-03,Bwaise,banana leaves,24100
fd-9030,2020-11-15,,MAIZE,18800
fd-9030,2020-11-15,,MAIZE,18800
fd-9031,2022-06-30,Bwaise,MAIZE,10800
fd-9032,2021-03-28,Kansanga,MAIZE,21600
fd-9033,2021-03-10,Bwaise,Cassava,4600
fd-9034,2022-05-12,Nakasero,MAIZE,1800
fd-9034,2022-05-12,Nakasero,MAIZE,1800
fd-9035,2022-06-28,Bwaise,eggs,16200
fd-9036,2021-07-28,Mukono,Maize,5900
fd-9037,2022-03-04,Kansanga,Beans,3600
fd-9037,2022-03-04,Kansanga,Beans,3600
fd-9038,2020-10-06,Nakasero,MAIZE,2000
fd-9039,2022-07-29,,Maize,21000
fd-9040,2021-06-06,Nakasero,Maize,23200
fd-9040,2021-06-06,Nakasero,Maize,23200
fd-9041,2020-11-26,Mukono,beans,5700
fd-9042,2020-04-26,Bwaise,fish,11300
fd-9042,2020-04-26,Bwaise,fish,11300
fd-9043,2022-04-01,Mukono,eggs,19800
fd-9044,2021-08-26,Mukono,beans,8300
fd-9045,2020-04-05,Mukono,beans,10400
fd-9046,2022-03-23,Mukono,CASSAVA,13900
fd-9046,2022-03-23,Mukono,CASSAVA,13900
fd-9047,2022-03-23,Nakasero,fish,11600
fd-9048,2020-12-09,Bwaise,Cassava,10300
fd-9049,2022-01-31,Mukono,Beans,8000
fd-9050,2020-11-11,Kansanga,Beans,-1900
fd-9051,2021-05-10,,eggs,14300
fd-9052,2020-10-03,Mukono,Beans,11300
fd-9053,2020-12-24,Kansanga,CASSAVA,1200
fd-9054,2022-07-07,Kansanga,MAIZE,15600
fd-9054,2022-07-07,Kansanga,MAIZE,15600
fd-9055,2020-04-15,Mukono,beans,1500
fd-9056,2022-01-21,Nakasero,eggs,17800
fd-9057,2022-04-29,Kansanga,fish,-2100
fd-9058,2021-01-28,Mukono,Cassava,2500
fd-9059,2021-04-22,Nakasero,Beans,14800
fd-9060,2022-08-06,Nakasero,eggs,9000
fd-9061,2021-02-12,Bwaise,Cassava,20000
fd-9062,2021-06-18,Mukono,eggs,8100
fd-9063,2021-10-22,Nakasero,Maize,11500
fd-9064,2021-09-24,Bwaise,CASSAVA,22700
fd-9065,2021-09-11,Kansanga,Maize,13300
fd-9065,2021-09-11,Kansanga,Maize,13300
fd-9066,2020-09-05,Kansanga,fish,18200
fd-9067,2021-12-26,,banana leaves,8400
fd-9067,2021-12-26,,banana leaves,8400
fd-9068,2022-09-01,Kansanga,MAIZE,18600
fd-9069,2021-10-18,Mukono,Cassava,21200
fd-9070,2021-02-22,Kansanga,Cassava,-1400
fd-9070,2020-01-27,Bwaise,Beans,24500
fd-9072,2021-09-03,Kansanga,eggs,18800
fd-9073,2020-14-50,,maize,9200
fd-9074,2022-08-28,Mukono,CASSAVA,4900
fd-9075,2022-02-18,Bwaise,maize,900
fd-9076,2022-02-17,Mukono,Maize,5700
fd-9077,2021-03-13,Nakasero,CASSAVA,-2900
